,infected,recovered,fatalities,infected_known,susceptible,severity0,severity1,severity2,positive,number_of_tests
343,573,19,0,485,1408,215,275,93,,
344,572,20,0,484,1408,215,275,93,,
345,571,21,0,484,1408,213,277,93,,
346,571,21,0,484,1408,213,277,93,,
347,571,21,0,484,1408,213,276,94,,
348,572,21,0,484,1407,213,278,94,,
349,572,21,0,484,1407,212,280,94,,
350,571,22,0,496,1407,213,280,94,13.0,100.0
351,571,22,0,496,1407,212,281,94,,
352,571,22,0,496,1407,212,281,94,,
353,571,22,0,496,1407,212,281,94,,
354,571,23,0,495,1406,212,282,94,,
355,570,24,0,494,1406,212,282,94,,
356,569,25,0,493,1406,212,282,94,,
357,568,26,0,492,1406,211,283,94,,
358,567,27,0,491,1406,212,282,95,,
359,566,28,0,490,1406,213,281,96,,
360,565,29,0,495,1406,212,281,97,6.0,100.0
361,564,30,0,494,1406,212,281,97,,
362,564,30,0,494,1406,213,281,97,,
363,563,31,0,493,1406,213,281,97,,
364,563,31,0,493,1406,213,281,97,,
365,561,34,0,490,1405,213,280,98,,
366,561,34,0,490,1405,212,281,98,,
367,559,36,0,488,1405,212,280,99,,
368,559,36,0,488,1405,213,280,99,,
369,557,38,0,486,1405,213,280,99,,
370,553,42,0,487,1405,213,280,99,4.0,100.0
371,552,43,0,486,1405,212,281,99,,
372,550,45,0,484,1405,212,280,100,,
373,547,48,0,481,1405,212,280,100,,
374,547,48,0,481,1405,212,281,100,,
375,543,52,0,477,1405,211,282,100,,
376,544,53,0,476,1403,210,283,100,,
377,543,54,0,475,1403,210,283,100,,
378,538,59,0,470,1403,209,284,100,,
379,538,59,0,470,1403,208,285,100,,
380,536,61,0,473,1403,208,285,100,4.0,76.0
381,534,63,0,472,1403,208,285,100,,
382,533,64,0,471,1403,208,285,100,,
383,533,64,0,471,1403,208,285,100,,
384,532,65,0,470,1403,208,285,100,,
385,531,66,0,469,1403,208,285,101,,
386,531,67,0,468,1402,207,286,101,,
387,528,70,0,465,1402,206,287,101,,
388,526,72,0,463,1402,206,287,101,,
389,524,74,0,461,1402,206,286,102,,
390,523,75,0,466,1402,206,285,103,6.0,46.0
391,520,78,0,464,1402,206,285,103,,
392,518,80,0,462,1402,206,285,103,,
393,518,80,0,462,1402,206,285,103,,
394,517,81,0,461,1402,206,285,103,,
395,516,82,0,460,1402,206,285,103,,
396,514,84,0,458,1402,208,285,103,,
397,514,84,0,458,1402,208,284,104,,
398,514,84,0,458,1402,206,286,104,,
399,514,84,0,458,1402,205,287,104,,
400,515,84,0,460,1401,204,288,104,2.0,46.0
401,515,84,0,460,1401,204,288,104,,
402,512,87,0,457,1401,204,288,104,,
403,510,89,0,455,1401,204,288,104,,
404,508,91,0,453,1401,203,289,104,,
405,505,94,0,451,1401,203,288,105,,
406,500,99,0,447,1401,204,288,105,,
407,496,103,0,443,1401,204,288,105,,
408,493,106,0,440,1401,204,288,105,,
409,492,107,0,439,1401,204,288,105,,
410,486,113,0,437,1401,204,287,106,3.0,40.0
411,483,116,0,434,1401,204,287,106,,
412,481,118,0,432,1401,203,288,106,,
413,478,121,0,429,1401,203,288,106,,
414,477,122,0,428,1401,203,288,106,,
415,477,122,0,428,1401,203,288,106,,
416,475,124,0,427,1401,203,288,106,,
417,471,128,0,423,1401,203,288,106,,
418,468,131,0,420,1401,202,289,106,,
419,465,134,0,417,1401,202,289,106,,
420,465,134,0,419,1401,203,289,106,2.0,36.0
421,463,136,0,417,1401,203,289,106,,
422,463,136,0,417,1401,203,289,106,,
423,456,143,0,410,1401,203,289,106,,
424,455,144,0,409,1401,202,290,106,,
425,454,145,0,408,1401,202,290,106,,
426,451,148,0,405,1401,202,290,106,,
427,448,151,0,402,1401,202,290,106,,
428,445,154,0,400,1401,202,290,106,,
429,444,155,0,399,1401,202,290,106,,
430,442,157,0,399,1401,202,290,106,2.0,23.0
431,439,160,0,396,1401,202,290,106,,
432,438,161,0,395,1401,202,290,106,,
433,435,164,0,392,1401,202,290,106,,
434,434,165,0,391,1401,202,290,106,,
435,433,166,0,390,1401,201,291,106,,
436,431,168,0,388,1401,201,290,107,,
437,427,172,0,384,1401,201,290,107,,
438,426,173,0,383,1401,201,290,107,,
439,425,174,0,382,1401,201,290,107,,
440,421,178,0,379,1401,201,290,107,1.0,23.0
441,417,182,0,375,1401,201,290,107,,
442,414,185,0,372,1401,201,290,107,,
443,412,187,0,370,1401,201,290,107,,
444,407,191,1,365,1401,201,289,108,,
445,403,195,1,362,1401,201,289,108,,
446,401,197,1,360,1401,199,291,108,,
447,399,199,1,358,1401,199,291,108,,
448,398,200,1,357,1401,199,291,108,,
449,398,200,1,357,1401,199,290,109,,
450,396,202,1,357,1401,199,290,109,2.0,16.0
451,393,204,2,354,1401,199,290,109,,
452,393,204,2,354,1401,199,290,109,,
453,388,209,2,349,1401,199,290,109,,
454,386,211,2,347,1401,199,290,109,,
455,383,214,2,344,1401,199,290,109,,
456,382,215,2,343,1401,198,290,110,,
457,379,218,2,340,1401,198,289,111,,
458,372,225,2,333,1401,198,289,111,,
459,370,227,2,331,1401,198,289,111,,
460,369,228,2,331,1401,198,289,111,1.0,16.0
461,365,232,2,327,1401,198,289,111,,
462,364,233,2,326,1401,198,289,111,,
463,358,239,2,320,1401,198,289,111,,
464,352,245,2,314,1401,198,289,111,,
465,350,247,2,312,1401,198,289,111,,
466,346,250,3,308,1401,198,289,111,,
467,340,256,3,302,1401,198,289,111,,
468,339,257,3,301,1401,198,288,112,,
469,337,259,3,299,1401,198,287,113,,
470,334,262,3,296,1401,197,288,113,0.0,13.0
471,332,264,3,295,1401,197,288,113,,
472,332,264,3,295,1401,197,288,113,,
473,330,266,3,293,1401,197,288,113,,
474,330,266,3,293,1401,197,287,114,,
475,329,267,3,292,1401,197,287,114,,
476,327,269,3,290,1401,197,287,114,,
477,325,271,3,288,1401,197,287,114,,
478,322,274,3,285,1401,197,287,114,,
479,320,276,3,283,1401,197,287,114,,
480,317,279,3,281,1401,197,287,114,1.0,10.0
481,314,282,3,278,1401,197,287,114,,
482,312,284,3,276,1401,197,287,114,,
483,311,285,3,275,1401,197,287,114,,
484,310,286,3,274,1401,197,287,114,,
485,310,286,3,274,1401,197,287,114,,
486,306,290,3,270,1401,197,287,114,,
487,305,291,3,270,1401,197,287,114,,
488,301,295,3,266,1401,197,287,114,,
489,297,299,3,263,1401,197,287,114,,
490,294,302,3,260,1401,197,287,114,0.0,10.0
491,290,306,3,256,1401,197,287,114,,
492,287,309,3,254,1401,197,287,114,,
493,283,313,3,251,1401,197,287,114,,
494,279,317,3,248,1401,197,287,114,,
495,278,318,3,247,1401,197,287,114,,
496,270,326,3,242,1401,197,287,114,,
497,266,330,3,238,1401,197,287,114,,
498,262,334,3,234,1401,197,287,114,,
499,261,335,3,233,1401,197,287,114,,
500,260,336,3,233,1401,197,287,114,0.0,10.0
501,258,338,3,231,1401,197,287,114,,
502,255,341,3,229,1401,197,287,114,,
503,251,345,3,225,1401,197,287,114,,
504,248,348,3,222,1401,197,287,114,,
505,247,349,3,221,1401,197,287,114,,
506,247,349,3,221,1401,197,287,114,,
507,242,354,3,216,1401,197,287,114,,
508,241,355,3,215,1401,197,287,114,,
509,237,359,3,212,1401,197,287,114,,
510,237,359,3,212,1401,197,287,114,0.0,10.0
511,234,362,3,209,1401,197,287,114,,
512,234,362,3,209,1401,197,287,114,,
513,232,364,3,207,1401,197,287,114,,
514,228,368,3,203,1401,197,287,114,,
515,228,368,3,203,1401,197,287,114,,
516,227,369,3,202,1401,197,285,116,,
517,225,371,3,200,1401,197,285,116,,
518,224,372,3,199,1401,197,285,116,,
519,219,377,3,194,1401,197,285,116,,
520,218,378,3,193,1401,197,285,116,0.0,10.0
521,216,380,3,191,1401,197,285,116,,
522,215,381,3,190,1401,197,285,116,,
523,212,384,3,187,1401,197,285,116,,
524,210,386,3,185,1401,197,285,116,,
525,210,386,3,185,1401,197,285,116,,
526,208,388,3,183,1401,197,284,117,,
527,205,391,3,180,1401,197,284,117,,
528,204,392,3,179,1401,197,284,117,,
529,203,393,3,178,1401,197,284,117,,
530,202,394,3,178,1401,197,284,117,0.0,10.0
531,201,395,3,177,1401,197,284,117,,
532,197,399,3,173,1401,197,284,117,,
533,196,400,3,173,1401,197,284,117,,
534,191,405,3,168,1401,197,284,117,,
535,191,405,3,168,1401,197,284,117,,
536,188,408,3,166,1401,197,284,117,,
537,187,409,3,165,1401,197,284,117,,
538,186,410,3,165,1401,197,284,117,,
539,183,413,3,162,1401,197,284,117,,
540,182,414,3,161,1401,197,284,117,0.0,10.0
541,179,416,4,158,1401,197,284,117,,
542,176,419,4,155,1401,197,284,117,,
543,176,419,4,155,1401,197,284,117,,
544,176,419,4,155,1401,197,284,117,,
545,174,421,4,153,1401,197,284,117,,
546,173,422,4,152,1401,197,284,117,,
547,169,426,4,150,1401,197,284,117,,
548,166,429,4,147,1401,197,284,117,,
549,163,432,4,145,1401,197,284,117,,
550,161,434,4,144,1401,197,284,117,0.0,10.0
551,161,434,4,144,1401,197,284,117,,
552,158,437,4,141,1401,197,284,117,,
553,157,438,4,141,1401,197,284,117,,
554,156,439,4,140,1401,197,284,117,,
555,156,439,4,140,1401,197,284,117,,
556,155,440,4,139,1401,197,284,117,,
557,153,442,4,137,1401,197,284,117,,
558,151,444,4,135,1401,197,284,117,,
559,149,446,4,133,1401,197,284,117,,
560,149,446,4,133,1401,197,284,117,0.0,10.0
561,148,447,4,132,1401,197,284,117,,
562,146,449,4,130,1401,197,284,117,,
563,146,449,4,130,1401,197,284,117,,
564,142,453,4,127,1401,197,284,117,,
565,142,453,4,127,1401,197,284,117,,
566,141,454,4,126,1401,197,284,117,,
567,140,455,4,125,1401,197,284,117,,
568,139,456,4,124,1401,197,284,117,,
569,139,456,4,124,1401,197,284,117,,
570,137,458,4,123,1401,197,284,117,1.0,10.0
571,134,461,4,120,1401,197,284,117,,
572,131,464,4,117,1401,197,284,117,,
573,126,469,4,113,1401,197,284,117,,
574,126,469,4,113,1401,197,284,117,,
575,125,470,4,112,1401,197,284,117,,
576,124,471,4,111,1401,197,284,117,,
577,122,473,4,109,1401,197,284,117,,
578,121,474,4,108,1401,197,284,117,,
579,121,474,4,108,1401,197,284,117,,
580,118,477,4,107,1401,197,284,117,1.0,10.0
581,116,479,4,105,1401,197,284,117,,
582,114,481,4,103,1401,197,284,117,,
583,114,481,4,103,1401,197,284,117,,
584,114,481,4,103,1401,197,284,117,,
585,112,483,4,101,1401,197,284,117,,
586,109,486,4,98,1401,197,284,117,,
587,107,488,4,96,1401,197,284,117,,
588,105,490,4,94,1401,197,284,117,,
589,105,490,4,94,1401,197,284,117,,
590,103,492,4,92,1401,197,284,117,0.0,10.0
591,102,493,4,91,1401,197,284,117,,
592,102,493,4,91,1401,197,284,117,,
593,101,494,4,90,1401,197,284,117,,
594,97,498,4,87,1401,197,284,117,,
595,94,501,4,85,1401,197,284,117,,
596,91,504,4,82,1401,197,284,117,,
597,90,505,4,81,1401,197,284,117,,
598,89,506,4,80,1401,197,284,117,,
599,88,507,4,79,1401,197,284,117,,
600,85,510,4,76,1401,197,284,117,0.0,10.0
601,85,510,4,76,1401,197,284,117,,
602,84,511,4,75,1401,197,284,117,,
603,83,512,4,74,1401,197,284,117,,
604,82,513,4,73,1401,197,284,117,,
605,82,513,4,73,1401,197,284,117,,
606,82,513,4,73,1401,197,284,117,,
607,81,514,4,72,1401,197,284,117,,
608,81,514,4,72,1401,197,284,117,,
609,80,515,4,71,1401,197,284,117,,
610,80,515,4,71,1401,197,284,117,0.0,10.0
611,79,516,4,70,1401,197,284,117,,
612,78,517,4,69,1401,197,284,117,,
613,77,518,4,68,1401,197,284,117,,
614,77,518,4,68,1401,197,284,117,,
615,75,520,4,67,1401,197,284,117,,
616,75,520,4,67,1401,197,284,117,,
617,74,521,4,66,1401,197,284,117,,
618,72,523,4,64,1401,197,284,117,,
619,70,525,4,63,1401,197,284,117,,
620,69,526,4,62,1401,197,284,117,0.0,10.0
621,69,526,4,62,1401,197,284,117,,
622,68,526,5,61,1401,197,284,117,,
623,67,527,5,60,1401,197,284,117,,
624,66,528,5,60,1401,197,284,117,,
625,65,529,5,59,1401,197,284,117,,
626,65,529,5,59,1401,197,284,117,,
627,65,529,5,59,1401,197,284,117,,
628,64,530,5,58,1401,197,284,117,,
629,63,531,5,57,1401,197,284,117,,
